보고년도,업체명,시군구명,순환골재규격코드,순환골재규격,생산량_톤,판매량_톤,재활용용도,보관량_톤
2015,남*****),경상남도 김해시,RA02,6~25mm,40,40,되메우기및뒷채움용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,60,60,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,20,20,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,340,340,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,66.74,66.74,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,20,20,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,120,120,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,360,360,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,40,40,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,20,20,되메우기및뒷채움용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,1995,1995,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,20,20,되메우기및뒷채움용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,320,320,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,40,40,되메우기및뒷채움용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,620,620,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,40,40,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,20,20,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,40,40,도로보조기층용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,6280,6280,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,20,20,되메우기및뒷채움용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,20,20,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,40,40,되메우기및뒷채움용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,52.7,52.7,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,43.2,43.2,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,331.2,331.2,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,51.2,51.2,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,230.4,230.4,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,486.4,486.4,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,35.84,35.84,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,76.8,76.8,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,25.6,25.6,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,128,128,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,14.4,14.4,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,1.5,1.5,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,51.2,51.2,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,28.8,28.8,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,288,288,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,27.1,27.1,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,43.2,43.2,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,14.4,14.4,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,51.2,51.2,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,153.6,153.6,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,1203.2,1203.2,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,7.5,7.5,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,76.8,76.8,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,435.2,435.2,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,52.45,52.45,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,25.6,25.6,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,374.4,374.4,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,72,72,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,57.6,57.6,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,6,6,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,51.2,51.2,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,45,45,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,129.6,129.6,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,86.4,86.4,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,128,128,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,57.6,57.6,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,28.8,28.8,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,14.4,14.4,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,102.4,102.4,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,241.6,241.6,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,51.2,51.2,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,179.2,179.2,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,1750.4,1750.4,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,432,432,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,360,360,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,28.8,28.8,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,57.6,57.6,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,76.8,76.8,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,72,72,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,316.8,316.8,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,5473.6,5473.6,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,158.4,158.4,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,86.4,86.4,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,230.4,230.4,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,230.4,230.4,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,25.6,25.6,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,345.6,345.6,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,1195.2,1195.2,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,43.2,43.2,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,25.6,25.6,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,7.5,7.5,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,131.4,131.4,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,1152,1152,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,230.4,230.4,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,25.6,25.6,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,102.4,102.4,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,43.2,43.2,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,1.5,1.5,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,86.4,86.4,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,33.75,33.75,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,25.6,25.6,도로보조기층용,0
2014,(*****주,제주특별자치도 제주시,RA01,5mm,2227.2,2227.2,성토용/복토용,0
2014,(*****주,제주특별자치도 제주시,RA01,5mm,217.6,217.6,성토용/복토용,0
2014,(*****주,제주특별자치도 제주시,RA01,5mm,153.6,153.6,성토용/복토용,0
2014,(*****주,제주특별자치도 제주시,RA01,5mm,51.2,51.2,성토용/복토용,0
2014,(*****주,제주특별자치도 제주시,RA01,5mm,128,128,성토용/복토용,0
2014,(*****주,제주특별자치도 제주시,RA01,5mm,51.2,51.2,성토용/복토용,0
2014,(*****주,제주특별자치도 제주시,RA01,5mm,76.8,76.8,성토용/복토용,0
2014,(*****주,제주특별자치도 제주시,RA01,5mm,358.4,358.4,성토용/복토용,0
2014,(*****주,제주특별자치도 제주시,RA01,5mm,128,128,성토용/복토용,0
2014,(*****주,제주특별자치도 제주시,RA01,5mm,38.4,38.4,성토용/복토용,0
2014,(*****주,제주특별자치도 제주시,RA01,5mm,64,64,성토용/복토용,0
2014,(*****주,제주특별자치도 제주시,RA01,5mm,256,256,성토용/복토용,0
2014,(*****주,제주특별자치도 제주시,RA01,5mm,704,704,성토용/복토용,0
2014,(*****주,제주특별자치도 제주시,RA01,5mm,512,512,성토용/복토용,0
2014,(*****주,제주특별자치도 제주시,RA01,5mm,512,512,성토용/복토용,0
2014,(*****주,제주특별자치도 제주시,RA01,5mm,1100,1100,성토용/복토용,0
2014,(*****주,제주특별자치도 제주시,RA01,5mm,563,563,성토용/복토용,0
2014,(*****발,충청남도 아산시,RA03,26~50mm,19978.849,19662.42,아스팔트콘크리트용,316.429
2014,(*****경,전라남도 여수시,RA02,6~25mm,26347,24109,성토용/복토용,2238
2014,(*****경,전라남도 여수시,RA03,26~50mm,63876,61505,성토용/복토용,2371
2014,(*****경,전라남도 여수시,RA03,26~50mm,11000,10137,매립시설의 복토용,863
2014,삼*****(주),경기도 화성시,RA02,6~25mm,5500,218,성토용/복토용,5282
2014,삼*****(주),경기도 화성시,RA03,26~50mm,4800,200,성토용/복토용,4600
2014,삼*****(주),경기도 화성시,RA02,6~25mm,3350,430,성토용/복토용,2920
2014,삼*****(주),경기도 화성시,RA03,26~50mm,1580,560,성토용/복토용,1020
2014,삼*****(주),경기도 화성시,RA02,6~25mm,4400,318,성토용/복토용,4082
2014,삼*****(주),경기도 화성시,RA03,26~50mm,2860,320,성토용/복토용,2540
2014,삼*****(주),경기도 화성시,RA03,26~50mm,2600,22,성토용/복토용,2578
2014,삼*****(주),경기도 화성시,RA02,6~25mm,4520,726,성토용/복토용,3794
2014,소*****,경상북도 영주시,RA01,5mm,6715,2000,성토용/복토용,4715
2014,소*****,경상북도 영주시,RA02,6~25mm,17325,12000,도로기층용,5325
2014,소*****,경상북도 영주시,RA03,26~50mm,6715,6700,되메우기및뒷채움용,15
2014,(*****업서귀포,제주특별자치도 서귀포시,RA02,6~25mm,15,15,도로보조기층용,0
2014,(*****업서귀포,제주특별자치도 서귀포시,RA02,6~25mm,25,25,도로보조기층용,0
2014,(*****업서귀포,제주특별자치도 서귀포시,RA02,6~25mm,25,25,도로보조기층용,0
2014,(*****업서귀포,제주특별자치도 서귀포시,RA02,6~25mm,90,90,도로보조기층용,0
2014,(*****업서귀포,제주특별자치도 서귀포시,RA02,6~25mm,125,125,도로보조기층용,0
2014,(*****업서귀포,제주특별자치도 서귀포시,RA02,6~25mm,100,100,도로보조기층용,0
2014,(*****업서귀포,제주특별자치도 서귀포시,RA02,6~25mm,125,125,도로보조기층용,0
2014,(*****업,광주광역시 광산구,RA02,6~25mm,250,0,도로기층용,250
2014,(*****업,광주광역시 광산구,RA03,26~50mm,100,0,도로기층용,100
2014,양*****),강원도 양양군,RA01,5mm,256.16,256.16,성토용/복토용,0
2014,양*****),강원도 양양군,RA01,5mm,50.09,50.09,성토용/복토용,0
2014,양*****),강원도 양양군,RA01,5mm,25.05,25.05,성토용/복토용,0
2014,양*****),강원도 양양군,RA01,5mm,1275.01,1275.01,성토용/복토용,0
2014,양*****),강원도 양양군,RA01,5mm,240,240,성토용/복토용,0
2014,양*****),강원도 양양군,RA01,5mm,1750.5,1750.5,성토용/복토용,0
2014,양*****),강원도 양양군,RA01,5mm,45.05,45.05,성토용/복토용,0
2014,양*****),강원도 양양군,RA01,5mm,225.05,225.05,성토용/복토용,0
2014,양*****),강원도 양양군,RA01,5mm,175.47,175.47,성토용/복토용,0
2014,양*****),강원도 양양군,RA01,5mm,275.2,275.2,성토용/복토용,0
2014,양*****),강원도 양양군,RA01,5mm,1846.96,1846.96,성토용/복토용,0
2014,양*****),강원도 양양군,RA01,5mm,480.5,480.5,성토용/복토용,0
2014,양*****),강원도 양양군,RA01,5mm,15,15,성토용/복토용,0
2014,양*****),강원도 양양군,RA01,5mm,900.25,900.25,성토용/복토용,0
2014,양*****),강원도 양양군,RA01,5mm,165.06,165.06,성토용/복토용,0
2014,양*****),강원도 양양군,RA01,5mm,90.02,90.02,성토용/복토용,0
2014,양*****),강원도 양양군,RA01,5mm,940.22,940.22,성토용/복토용,0
2014,양*****),강원도 양양군,RA01,5mm,540.05,540.05,성토용/복토용,0
2014,양*****),강원도 양양군,RA01,5mm,900,900,성토용/복토용,0
2014,양*****),강원도 양양군,RA01,5mm,110.1,110.1,성토용/복토용,0
2014,양*****),강원도 양양군,RA01,5mm,30.1,30.1,성토용/복토용,0
2014,양*****),강원도 양양군,RA01,5mm,195.69,195.69,성토용/복토용,0
2014,양*****),강원도 양양군,RA04,51~75mm,2540.64,2540.64,성토용/복토용,0
2014,양*****),강원도 양양군,RA04,51~75mm,420.67,420.67,성토용/복토용,0
2014,양*****),강원도 양양군,RA04,51~75mm,420.02,420.02,성토용/복토용,0
2014,양*****),강원도 양양군,RA04,51~75mm,386.13,386.13,성토용/복토용,0
2014,양*****),강원도 양양군,RA01,5mm,45.04,45.04,성토용/복토용,0
2014,양*****),강원도 양양군,RA01,5mm,160.17,160.17,성토용/복토용,0
2014,양*****),강원도 양양군,RA01,5mm,195.01,195.01,성토용/복토용,0
2014,양*****),강원도 양양군,RA01,5mm,105.07,105.07,성토용/복토용,0
2014,양*****),강원도 양양군,RA01,5mm,45,45,성토용/복토용,0
2014,양*****),강원도 양양군,RA01,5mm,265.25,265.25,성토용/복토용,0
2014,양*****),강원도 양양군,RA01,5mm,130,130,성토용/복토용,0
2014,(*****경,전라북도 익산시,RA04,51~75mm,7365,5252,성토용/복토용,2113
2014,(*****경,전라북도 익산시,RA02,6~25mm,2455,2276,성토용/복토용,179
2014,(*****경,전라북도 익산시,RA01,5mm,7365,4727,성토용/복토용,2638
2013,하*****(주),경기도 이천시,RA01,5mm,27732,27732,콘크리트용,0
2013,하*****(주),경기도 이천시,RA03,26~50mm,99667,99667,도로기층용,0
2013,하*****(주),경기도 이천시,RA02,6~25mm,1048,1048,콘크리트용,0
2014,하*****회사,경기도 이천시,RA01,5mm,74609,74609,콘크리트용,0
2014,하*****회사,경기도 이천시,RA02,6~25mm,2127,2127,콘크리트용,0
2014,하*****회사,경기도 이천시,RA03,26~50mm,187938,187938,도로기층용,0
2013,금*****(주),경기도 이천시,RA02,6~25mm,2326,2196,성토용/복토용,130
2013,금*****(주),경기도 이천시,RA03,26~50mm,3492,2627.76,도로기층용,864.24
2014,금*****(주),경기도 이천시,RA02,6~25mm,938,573,성토용/복토용,365
2014,금*****(주),경기도 이천시,RA03,26~50mm,2109.24,1455,성토용/복토용,654.24
2014,(*****경,전라북도 무주군,RA05,76~100mm,17950.02,17575,성토용/복토용,375.02
2014,라*****),전라북도 무주군,RA04,51~75mm,3984,3984,성토용/복토용,0
2014,라*****),전라북도 무주군,RA04,51~75mm,2866,1010,성토용/복토용,1856
2014,미*****,경상북도 울릉군,RA02,6~25mm,1298,1298,도로기층용,0
2014,미*****,경상북도 울릉군,RA02,6~25mm,297,297,도로기층용,0
2014,미*****,경상북도 울릉군,RA02,6~25mm,80,80,도로기층용,0
2014,미*****,경상북도 울릉군,RA02,6~25mm,778,778,도로기층용,0
2014,미*****,경상북도 울릉군,RA02,6~25mm,60,60,도로기층용,0
2014,미*****,경상북도 울릉군,RA02,6~25mm,190,190,도로기층용,0
2014,미*****,경상북도 울릉군,RA02,6~25mm,428,428,도로기층용,0
2014,미*****,경상북도 울릉군,RA02,6~25mm,195,195,도로기층용,0
2014,미*****,경상북도 울릉군,RA02,6~25mm,195,195,도로기층용,0
2014,미*****,경상북도 울릉군,RA02,6~25mm,23,23,도로기층용,0
2014,미*****,경상북도 울릉군,RA02,6~25mm,552,552,도로기층용,0
2014,미*****,경상북도 울릉군,RA02,6~25mm,45,45,도로기층용,0
2014,미*****,경상북도 울릉군,RA02,6~25mm,45,45,도로기층용,0
2014,미*****,경상북도 울릉군,RA02,6~25mm,83,83,도로기층용,0
2014,미*****,경상북도 울릉군,RA02,6~25mm,15,15,도로기층용,0
2014,미*****,경상북도 울릉군,RA02,6~25mm,38,38,도로기층용,0
2014,미*****,경상북도 울릉군,RA02,6~25mm,1155,1155,도로기층용,0
2014,미*****,경상북도 울릉군,RA02,6~25mm,15,15,도로기층용,0
2014,미*****,경상북도 울릉군,RA02,6~25mm,47,47,도로기층용,0
2014,미*****,경상북도 울릉군,RA02,6~25mm,180,180,도로기층용,0
2014,미*****,경상북도 울릉군,RA02,6~25mm,296,296,도로기층용,0
2014,미*****,경상북도 울릉군,RA02,6~25mm,68,68,도로기층용,0
2014,미*****,경상북도 울릉군,RA02,6~25mm,68,68,도로기층용,0
2014,미*****,경상북도 울릉군,RA02,6~25mm,68,68,도로기층용,0
2014,미*****,경상북도 울릉군,RA02,6~25mm,60,60,도로기층용,0
2014,동*****(주),경상북도 안동시,RA01,5mm,54120,53670,도로기층용,450
2014,동*****(주),경상북도 안동시,RA02,6~25mm,66380,65750,도로기층용,630
2014,동*****(주),경상북도 안동시,RA03,26~50mm,48500,47900,도로기층용,600
2014,(*****,경상북도 포항시,RA02,6~25mm,111044,69570,도로기층용,41474
2014,(*****우텍,경상북도 고령군,RA03,26~50mm,90520,90102,도로보조기층용,418
2014,(*****우텍,경상북도 고령군,RA02,6~25mm,88560,87240,도로보조기층용,1320
2014,(*****우텍,경상북도 고령군,RA01,5mm,45260,42670,도로기층용,2590
2014,남*****,부산광역시 영도구,RA01,5mm,36460,36460,되메우기및뒷채움용,0
2014,남*****,부산광역시 영도구,RA03,26~50mm,50233,49940,성토용/복토용,293
2014,(*****경,경상북도 예천군,RA03,26~50mm,129331.84,117695,도로기층용,11636.84
2014,(*****경,경상북도 예천군,RA03,26~50mm,24314,24314,성토용/복토용,0
2014,(*****경,경상북도 예천군,RA01,5mm,1650,1650,콘크리트용,0
2014,진*****),강원도 인제군,RA03,26~50mm,36968.525,30168.667,도로보조기층용,6799.858
2014,진*****),강원도 인제군,RA03,26~50mm,2842.12,2842.12,노상용,0
2014,(*****업,경상북도 울진군,RA02,6~25mm,240,240,되메우기및뒷채움용,0
2014,(*****업,경상북도 울진군,RA02,6~25mm,480,480,되메우기및뒷채움용,0
2014,(*****업,경상북도 울진군,RA02,6~25mm,640,640,되메우기및뒷채움용,0
2014,(*****업,경상북도 울진군,RA02,6~25mm,320,320,되메우기및뒷채움용,0
2014,(*****업,경상북도 울진군,RA02,6~25mm,480,480,되메우기및뒷채움용,0
2014,(*****업,경상북도 울진군,RA02,6~25mm,13200,13200,되메우기및뒷채움용,0
2014,(*****업,경상북도 울진군,RA02,6~25mm,320,320,되메우기및뒷채움용,0
2014,(*****업,경상북도 울진군,RA02,6~25mm,5800,5800,되메우기및뒷채움용,0
2014,(*****업,경상북도 울진군,RA02,6~25mm,320,320,되메우기및뒷채움용,0
2014,(*****업,경상북도 울진군,RA02,6~25mm,320,320,되메우기및뒷채움용,0
2014,(*****업,경상북도 울진군,RA02,6~25mm,480,480,되메우기및뒷채움용,0
2014,(*****업,경상북도 울진군,RA02,6~25mm,32,32,되메우기및뒷채움용,0
2014,(*****업,경상북도 울진군,RA02,6~25mm,710,710,되메우기및뒷채움용,0
2014,(*****업,경상북도 울진군,RA02,6~25mm,240,240,되메우기및뒷채움용,0
2014,(*****업,경상북도 울진군,RA02,6~25mm,882,882,되메우기및뒷채움용,0
2014,(*****업,경상북도 울진군,RA02,6~25mm,3800,3800,되메우기및뒷채움용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,1700,1700,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,40,40,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,100,100,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,100,100,되메우기및뒷채움용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,580,580,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,20,20,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,120,120,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,60,60,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,280,280,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,740,740,되메우기및뒷채움용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,100,100,도로보조기층용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,5851.63,5851.63,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,100,100,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,20,20,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,480,480,되메우기및뒷채움용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,4060.05,4060.05,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,140,140,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,20,20,되메우기및뒷채움용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,20,20,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,40,40,도로보조기층용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,180,180,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,20,20,되메우기및뒷채움용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,100,100,도로보조기층용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,500,500,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,40,40,되메우기및뒷채움용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,180,180,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,20,20,되메우기및뒷채움용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,40,40,도로보조기층용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,650,650,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,40,40,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,60,60,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,60,60,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,140,140,되메우기및뒷채움용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,240,240,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,220,220,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,2340,2340,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,40,40,되메우기및뒷채움용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,220,220,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,40,40,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,20,20,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,80,80,되메우기및뒷채움용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,80,80,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,20,20,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,240,240,되메우기및뒷채움용,0
2015,성*****(주),대구광역시 달성군,RA03,26~50mm,73621.136,66761.406,성토용/복토용,6859.73
2015,남*****),경상남도 김해시,RA02,6~25mm,540,540,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,180,180,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,80,80,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,20,20,되메우기및뒷채움용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,60,60,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,140,140,되메우기및뒷채움용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,460,460,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,260,260,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,20,20,되메우기및뒷채움용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,20,20,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,40,40,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,200,200,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,4340,4340,되메우기및뒷채움용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,6700,6700,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,20,20,도로보조기층용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,40,40,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,120,120,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,620,620,되메우기및뒷채움용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,3100,3100,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,80,80,되메우기및뒷채움용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,80,80,되메우기및뒷채움용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,120,120,성토용/복토용,0
2015,남*****),경상남도 김해시,RA02,6~25mm,80,80,되메우기및뒷채움용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,6,6,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,51.2,51.2,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,230.4,230.4,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,30,30,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,153.6,153.6,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,1.5,1.5,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,51.2,51.2,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,332.8,332.8,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,614.4,614.4,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,144,144,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,374.4,374.4,도로보조기층용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,259.2,259.2,되메우기및뒷채움용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,7.5,7.5,되메우기및뒷채움용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,28.8,28.8,되메우기및뒷채움용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,179.2,179.2,되메우기및뒷채움용,0
2015,신*****(주),충청남도 공주시,RA03,26~50mm,1612.8,1612.8,되메우기및뒷채움용,0
